"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
302.101,-0.310245,0.000745417,0,-0.787533,3.58347,0.06,-0.01
302.078,-0.309842,6.70908e-05,0,-0.768734,3.60007,0.06,-0.01
302.054,-0.309085,-0.000631433,0,-0.749497,3.61675,0.06,-0.01
302.032,-0.30796,-0.00134934,0,-0.729831,3.6335,0.06,-0.01
302.009,-0.306457,-0.00208567,0,-0.709749,3.65034,0.06,-0.01
311.186,-0.0462929,0.0164505,0,-1.22828,2.67901,0.07,-0.01
310.775,-0.0518071,0.0168556,0,-1.22824,2.6914,0.07,-0.01
310.373,-0.0574606,0.017177,0,-1.22809,2.70384,0.07,-0.01
309.981,-0.0632305,0.017426,0,-1.22782,2.71634,0.07,-0.01
309.6,-0.0690962,0.0176132,0,-1.22743,2.72889,0.07,-0.01
309.229,-0.07504,0.0177487,0,-1.22692,2.74151,0.07,-0.01
308.869,-0.0810465,0.017841,0,-1.22628,2.75419,0.07,-0.01
308.52,-0.0871026,0.0178981,0,-1.22551,2.76692,0.07,-0.01
308.184,-0.0931972,0.0179266,0,-1.22462,2.77972,0.07,-0.01
307.859,-0.0993208,0.0179321,0,-1.22359,2.79257,0.07,-0.01
307.546,-0.105466,0.0179193,0,-1.22242,2.80548,0.07,-0.01
307.245,-0.111625,0.0178921,0,-1.22112,2.81846,0.07,-0.01
306.957,-0.117794,0.0178533,0,-1.21967,2.83149,0.07,-0.01
306.68,-0.123967,0.0178054,0,-1.21807,2.84459,0.07,-0.01
306.416,-0.130141,0.0177501,0,-1.21632,2.85774,0.07,-0.01
306.164,-0.136312,0.0176886,0,-1.21441,2.87096,0.07,-0.01
305.923,-0.142477,0.0176216,0,-1.21233,2.88424,0.07,-0.01
305.695,-0.148634,0.0175497,0,-1.21008,2.89758,0.07,-0.01
305.477,-0.154779,0.017473,0,-1.20766,2.91098,0.07,-0.01
305.272,-0.160911,0.0173916,0,-1.20505,2.92445,0.07,-0.01
305.077,-0.167026,0.0173052,0,-1.20225,2.93798,0.07,-0.01
304.892,-0.173122,0.0172135,0,-1.19925,2.95157,0.07,-0.01
304.718,-0.179197,0.0171163,0,-1.19605,2.96522,0.07,-0.01
304.554,-0.185247,0.017013,0,-1.19264,2.97894,0.07,-0.01
304.399,-0.191269,0.0169031,0,-1.189,2.99272,0.07,-0.01
304.254,-0.197261,0.0167862,0,-1.18514,3.00657,0.07,-0.01
304.117,-0.20322,0.0166617,0,-1.18104,3.02048,0.07,-0.01
303.988,-0.20914,0.0165289,0,-1.1767,3.03446,0.07,-0.01
303.867,-0.21502,0.0163875,0,-1.17211,3.0485,0.07,-0.01
303.754,-0.220854,0.0162366,0,-1.16726,3.06261,0.07,-0.01
303.648,-0.226639,0.0160758,0,-1.16214,3.07678,0.07,-0.01
303.548,-0.232369,0.0159045,0,-1.15674,3.09102,0.07,-0.01
303.455,-0.238041,0.0157219,0,-1.15106,3.10532,0.07,-0.01
303.367,-0.243649,0.0155274,0,-1.14508,3.1197,0.07,-0.01
303.285,-0.249187,0.0153204,0,-1.1388,3.13414,0.07,-0.01
303.208,-0.25465,0.0151002,0,-1.13221,3.14864,0.07,-0.01
303.136,-0.260031,0.014866,0,-1.1253,3.16322,0.07,-0.01
303.068,-0.265326,0.0146171,0,-1.11806,3.17786,0.07,-0.01
303.004,-0.270525,0.0143527,0,-1.11048,3.19257,0.07,-0.01
302.944,-0.275624,0.0140721,0,-1.10255,3.20735,0.07,-0.01
302.888,-0.280613,0.0137745,0,-1.09427,3.22219,0.07,-0.01
302.834,-0.285486,0.013459,0,-1.08562,3.23711,0.07,-0.01
302.784,-0.290234,0.0131249,0,-1.07659,3.2521,0.07,-0.01
302.736,-0.294848,0.0127713,0,-1.06718,3.26715,0.07,-0.01
302.691,-0.29932,0.0123973,0,-1.05738,3.28228,0.07,-0.01
302.648,-0.30364,0.0120022,0,-1.04719,3.29748,0.07,-0.01
302.608,-0.307799,0.011585,0,-1.03658,3.31274,0.07,-0.01
302.569,-0.311785,0.011145,0,-1.02556,3.32808,0.07,-0.01
302.532,-0.315589,0.0106814,0,-1.01411,3.34349,0.07,-0.01
302.496,-0.3192,0.0101934,0,-1.00223,3.35898,0.07,-0.01
302.462,-0.322606,0.00968031,0,-0.989919,3.37453,0.07,-0.01
302.429,-0.325796,0.00914135,0,-0.977161,3.39016,0.07,-0.01
302.398,-0.328758,0.00857593,0,-0.963953,3.40586,0.07,-0.01
302.367,-0.331479,0.00798345,0,-0.950291,3.42163,0.07,-0.01
302.338,-0.333947,0.00736341,0,-0.93617,3.43748,0.07,-0.01
302.309,-0.336148,0.00671538,0,-0.921586,3.4534,0.07,-0.01
302.281,-0.338071,0.00603902,0,-0.906537,3.46939,0.07,-0.01
302.254,-0.339701,0.0053341,0,-0.891021,3.48546,0.07,-0.01
302.228,-0.341025,0.0046005,0,-0.875036,3.50161,0.07,-0.01
302.202,-0.34203,0.00383821,0,-0.858583,3.51783,0.07,-0.01
302.177,-0.342701,0.00304737,0,-0.841663,3.53412,0.07,-0.01
302.152,-0.343026,0.00222826,0,-0.82428,3.55049,0.07,-0.01
302.128,-0.342992,0.00138131,0,-0.806436,3.56694,0.07,-0.01
302.104,-0.342584,0.0005071,0,-0.788139,3.58347,0.07,-0.01
302.081,-0.341789,-0.000393596,0,-0.769394,3.60007,0.07,-0.01
302.057,-0.340596,-0.00131984,0,-0.75021,3.61675,0.07,-0.01
302.035,-0.33899,-0.00227052,0,-0.730598,3.6335,0.07,-0.01
302.012,-0.336962,-0.0032443,0,-0.71057,3.65034,0.07,-0.01
311.148,-0.0526503,0.0211036,0,-1.22748,2.67901,0.08,-0.01
310.737,-0.0587891,0.0216149,0,-1.22742,2.6914,0.08,-0.01
310.335,-0.0650772,0.0220209,0,-1.22724,2.70384,0.08,-0.01
309.943,-0.0714897,0.0223355,0,-1.22695,2.71634,0.08,-0.01
309.562,-0.0780045,0.0225718,0,-1.22655,2.72889,0.08,-0.01
309.192,-0.0846021,0.0227419,0,-1.22602,2.74151,0.08,-0.01
308.832,-0.0912656,0.0228567,0,-1.22538,2.75419,0.08,-0.01
308.484,-0.0979804,0.0229258,0,-1.22461,2.76692,0.08,-0.01
308.148,-0.104734,0.0229576,0,-1.22371,2.77972,0.08,-0.01
307.824,-0.111516,0.0229591,0,-1.22269,2.79257,0.08,-0.01
307.512,-0.118317,0.0229362,0,-1.22153,2.80548,0.08,-0.01
307.212,-0.12513,0.0228938,0,-1.22023,2.81846,0.08,-0.01
306.925,-0.131948,0.0228358,0,-1.21879,2.83149,0.08,-0.01
306.649,-0.138765,0.0227651,0,-1.2172,2.84459,0.08,-0.01
306.386,-0.145578,0.0226839,0,-1.21546,2.85774,0.08,-0.01
306.135,-0.152381,0.022594,0,-1.21356,2.87096,0.08,-0.01
305.896,-0.159172,0.0224964,0,-1.2115,2.88424,0.08,-0.01
305.669,-0.165946,0.0223917,0,-1.20927,2.89758,0.08,-0.01
305.453,-0.1727,0.0222803,0,-1.20686,2.91098,0.08,-0.01
305.248,-0.179432,0.0221623,0,-1.20427,2.92445,0.08,-0.01
305.055,-0.186139,0.0220375,0,-1.20149,2.93798,0.08,-0.01
304.872,-0.192816,0.0219056,0,-1.19851,2.95157,0.08,-0.01
304.699,-0.199461,0.0217662,0,-1.19533,2.96522,0.08,-0.01
304.536,-0.206071,0.0216187,0,-1.19193,2.97894,0.08,-0.01
304.383,-0.212642,0.0214626,0,-1.18832,2.99272,0.08,-0.01
304.238,-0.219171,0.0212972,0,-1.18448,3.00657,0.08,-0.01
304.103,-0.225653,0.0211219,0,-1.18041,3.02048,0.08,-0.01
303.975,-0.232085,0.0209359,0,-1.17609,3.03446,0.08,-0.01
303.856,-0.238462,0.0207387,0,-1.17152,3.0485,0.08,-0.01
303.744,-0.24478,0.0205293,0,-1.1667,3.06261,0.08,-0.01
303.639,-0.251033,0.0203072,0,-1.1616,3.07678,0.08,-0.01
303.54,-0.257218,0.0200714,0,-1.15623,3.09102,0.08,-0.01
303.448,-0.263327,0.0198213,0,-1.15057,3.10532,0.08,-0.01
303.361,-0.269356,0.0195559,0,-1.14463,3.1197,0.08,-0.01
303.28,-0.275299,0.0192745,0,-1.13837,3.13414,0.08,-0.01
303.204,-0.281149,0.0189762,0,-1.13181,3.14864,0.08,-0.01
303.132,-0.286899,0.01866,0,-1.12493,3.16322,0.08,-0.01
303.065,-0.292543,0.0183251,0,-1.11772,3.17786,0.08,-0.01
303.002,-0.298072,0.0179705,0,-1.11017,3.19257,0.08,-0.01
302.943,-0.30348,0.0175953,0,-1.10228,3.20735,0.08,-0.01
302.887,-0.308757,0.0171984,0,-1.09402,3.22219,0.08,-0.01
302.834,-0.313895,0.0167788,0,-1.08541,3.23711,0.08,-0.01
302.784,-0.318886,0.0163356,0,-1.07642,3.2521,0.08,-0.01
302.737,-0.323719,0.0158678,0,-1.06705,3.26715,0.08,-0.01
302.693,-0.328385,0.0153742,0,-1.05729,3.28228,0.08,-0.01
302.65,-0.332874,0.0148539,0,-1.04713,3.29748,0.08,-0.01
302.61,-0.337175,0.0143059,0,-1.03656,3.31274,0.08,-0.01
302.571,-0.341277,0.0137291,0,-1.02558,3.32808,0.08,-0.01
302.534,-0.345169,0.0131227,0,-1.01417,3.34349,0.08,-0.01
302.499,-0.348838,0.0124857,0,-1.00234,3.35898,0.08,-0.01
302.465,-0.352273,0.0118171,0,-0.990068,3.37453,0.08,-0.01
302.432,-0.355461,0.0111163,0,-0.977354,3.39016,0.08,-0.01
302.401,-0.358389,0.0103825,0,-0.964192,3.40586,0.08,-0.01
302.371,-0.361044,0.00961487,0,-0.950575,3.42163,0.08,-0.01
302.341,-0.363413,0.008813,0,-0.936501,3.43748,0.08,-0.01
302.313,-0.365481,0.00797636,0,-0.921964,3.4534,0.08,-0.01
302.285,-0.367235,0.00710462,0,-0.906963,3.46939,0.08,-0.01
302.258,-0.368662,0.00619754,0,-0.891494,3.48546,0.08,-0.01
302.232,-0.369746,0.00525506,0,-0.875558,3.50161,0.08,-0.01
302.206,-0.370474,0.00427724,0,-0.859154,3.51783,0.08,-0.01
302.181,-0.370832,0.00326434,0,-0.842284,3.53412,0.08,-0.01
302.156,-0.370805,0.00221679,0,-0.82495,3.55049,0.08,-0.01
302.132,-0.370379,0.00113519,0,-0.807156,3.56694,0.08,-0.01
302.108,-0.369541,2.03743e-05,0,-0.788908,3.58347,0.08,-0.01
302.085,-0.368277,-0.00112663,0,-0.770212,3.60007,0.08,-0.01
302.062,-0.366574,-0.00230457,0,-0.751078,3.61675,0.08,-0.01
302.039,-0.364419,-0.00351196,0,-0.731514,3.6335,0.08,-0.01
302.016,-0.361801,-0.0047471,0,-0.711534,3.65034,0.08,-0.01
311.106,-0.058844,0.0262437,0,-1.22679,2.67901,0.09,-0.01
310.695,-0.0655722,0.0268664,0,-1.22671,2.6914,0.09,-0.01
310.294,-0.0724565,0.0273609,0,-1.22651,2.70384,0.09,-0.01
309.903,-0.0794706,0.0277436,0,-1.22621,2.71634,0.09,-0.01
309.522,-0.0865906,0.0280301,0,-1.22579,2.72889,0.09,-0.01
309.152,-0.0937958,0.0282348,0,-1.22526,2.74151,0.09,-0.01
308.794,-0.101068,0.0283707,0,-1.22461,2.75419,0.09,-0.01
308.447,-0.108391,0.0284496,0,-1.22384,2.76692,0.09,-0.01
308.111,-0.115751,0.0284814,0,-1.22294,2.77972,0.09,-0.01
307.788,-0.123136,0.0284748,0,-1.22192,2.79257,0.09,-0.01
307.477,-0.130538,0.028437,0,-1.22077,2.80548,0.09,-0.01
307.178,-0.137946,0.0283739,0,-1.21948,2.81846,0.09,-0.01
306.892,-0.145353,0.0282903,0,-1.21805,2.83149,0.09,-0.01
306.617,-0.152754,0.02819,0,-1.21647,2.84459,0.09,-0.01
306.355,-0.160142,0.0280757,0,-1.21474,2.85774,0.09,-0.01
306.106,-0.167513,0.0279495,0,-1.21286,2.87096,0.09,-0.01
305.868,-0.174863,0.027813,0,-1.21081,2.88424,0.09,-0.01
305.642,-0.182186,0.0276669,0,-1.2086,2.89758,0.09,-0.01
305.428,-0.189481,0.0275118,0,-1.20621,2.91098,0.09,-0.01
305.225,-0.196742,0.0273479,0,-1.20364,2.92445,0.09,-0.01
305.033,-0.203966,0.0271751,0,-1.20088,2.93798,0.09,-0.01
304.851,-0.21115,0.0269929,0,-1.19792,2.95157,0.09,-0.01
304.68,-0.218289,0.026801,0,-1.19476,2.96522,0.09,-0.01
304.519,-0.225381,0.0265988,0,-1.19139,2.97894,0.09,-0.01
304.367,-0.232421,0.0263856,0,-1.1878,2.99272,0.09,-0.01
304.224,-0.239404,0.0261607,0,-1.18398,3.00657,0.09,-0.01
304.09,-0.246328,0.0259233,0,-1.17994,3.02048,0.09,-0.01
303.964,-0.253186,0.0256725,0,-1.17564,3.03446,0.09,-0.01
303.845,-0.259974,0.0254076,0,-1.1711,3.0485,0.09,-0.01
303.734,-0.266688,0.0251276,0,-1.1663,3.06261,0.09,-0.01
303.631,-0.273321,0.0248316,0,-1.16123,3.07678,0.09,-0.01
303.533,-0.279869,0.0245187,0,-1.15589,3.09102,0.09,-0.01
303.442,-0.286324,0.024188,0,-1.15026,3.10532,0.09,-0.01
303.356,-0.292681,0.0238384,0,-1.14434,3.1197,0.09,-0.01
303.276,-0.298934,0.0234689,0,-1.13812,3.13414,0.09,-0.01
303.201,-0.305074,0.0230785,0,-1.13159,3.14864,0.09,-0.01
303.13,-0.311096,0.022666,0,-1.12474,3.16322,0.09,-0.01
303.064,-0.31699,0.0222305,0,-1.11756,3.17786,0.09,-0.01
303.002,-0.322749,0.0217706,0,-1.11005,3.19257,0.09,-0.01
302.943,-0.328365,0.0212854,0,-1.10219,3.20735,0.09,-0.01
302.888,-0.333828,0.0207735,0,-1.09397,3.22219,0.09,-0.01
302.835,-0.33913,0.0202339,0,-1.08539,3.23711,0.09,-0.01
302.786,-0.34426,0.0196652,0,-1.07644,3.2521,0.09,-0.01
302.739,-0.349209,0.0190664,0,-1.0671,3.26715,0.09,-0.01
302.695,-0.353965,0.0184361,0,-1.05738,3.28228,0.09,-0.01
302.653,-0.358519,0.0177731,0,-1.04726,3.29748,0.09,-0.01
302.613,-0.362858,0.0170764,0,-1.03673,3.31274,0.09,-0.01
302.575,-0.366971,0.0163447,0,-1.02579,3.32808,0.09,-0.01
302.538,-0.370845,0.0155768,0,-1.01443,3.34349,0.09,-0.01
302.503,-0.374469,0.0147719,0,-1.00264,3.35898,0.09,-0.01
302.469,-0.377829,0.0139288,0,-0.990409,3.37453,0.09,-0.01
302.437,-0.380912,0.0130466,0,-0.977739,3.39016,0.09,-0.01
302.406,-0.383705,0.0121245,0,-0.964621,3.40586,0.09,-0.01
302.375,-0.386193,0.0111617,0,-0.951049,3.42163,0.09,-0.01
302.346,-0.388363,0.0101577,0,-0.93702,3.43748,0.09,-0.01
302.318,-0.390201,0.00911186,0,-0.92253,3.4534,0.09,-0.01
302.29,-0.391692,0.00802396,0,-0.907574,3.46939,0.09,-0.01
302.263,-0.392821,0.00689379,0,-0.892152,3.48546,0.09,-0.01
302.237,-0.393574,0.00572134,0,-0.876262,3.50161,0.09,-0.01
302.211,-0.393937,0.0045068,0,-0.859905,3.51783,0.09,-0.01
302.186,-0.393894,0.00325057,0,-0.843081,3.53412,0.09,-0.01
302.161,-0.393432,0.00195326,0,-0.825794,3.55049,0.09,-0.01
302.137,-0.392536,0.00061571,0,-0.808046,3.56694,0.09,-0.01
302.113,-0.391193,-0.000760985,0,-0.789843,3.58347,0.09,-0.01
302.09,-0.389388,-0.00217548,0,-0.771193,3.60007,0.09,-0.01
302.067,-0.387109,-0.00362617,0,-0.752102,3.61675,0.09,-0.01
302.044,-0.384343,-0.00511117,0,-0.732583,3.6335,0.09,-0.01
302.021,-0.381077,-0.00662833,0,-0.712645,3.65034,0.09,-0.01
311.062,-0.0648457,0.0318438,0,-1.22623,2.67901,0.1,-0.01
310.651,-0.072128,0.0325808,0,-1.22612,2.6914,0.1,-0.01
310.251,-0.0795704,0.0331653,0,-1.22591,2.70384,0.1,-0.01
309.861,-0.0871449,0.0336164,0,-1.2256,2.71634,0.1,-0.01
309.481,-0.0948266,0.0339522,0,-1.22517,2.72889,0.1,-0.01
309.111,-0.102593,0.0341897,0,-1.22463,2.74151,0.1,-0.01
308.754,-0.110425,0.0343441,0,-1.22398,2.75419,0.1,-0.01
308.407,-0.118305,0.034429,0,-1.22321,2.76692,0.1,-0.01
308.073,-0.126219,0.0344563,0,-1.22231,2.77972,0.1,-0.01
307.751,-0.134154,0.0344362,0,-1.22129,2.79257,0.1,-0.01
307.441,-0.142098,0.0343774,0,-1.22015,2.80548,0.1,-0.01
307.143,-0.150043,0.0342869,0,-1.21887,2.81846,0.1,-0.01
306.858,-0.157979,0.0341704,0,-1.21745,2.83149,0.1,-0.01
306.585,-0.165901,0.0340325,0,-1.21589,2.84459,0.1,-0.01
306.325,-0.173801,0.0338766,0,-1.21418,2.85774,0.1,-0.01
306.077,-0.181674,0.0337054,0,-1.21231,2.87096,0.1,-0.01
305.84,-0.189516,0.0335206,0,-1.21028,2.88424,0.1,-0.01
305.616,-0.19732,0.0333235,0,-1.20809,2.89758,0.1,-0.01
305.403,-0.205083,0.0331147,0,-1.20572,2.91098,0.1,-0.01
305.202,-0.212801,0.0328946,0,-1.20317,2.92445,0.1,-0.01
305.011,-0.22047,0.032663,0,-1.20043,2.93798,0.1,-0.01
304.831,-0.228085,0.0324197,0,-1.19749,2.95157,0.1,-0.01
304.662,-0.235642,0.0321642,0,-1.19436,2.96522,0.1,-0.01
304.502,-0.243137,0.0318958,0,-1.19101,2.97894,0.1,-0.01
304.352,-0.250565,0.0316138,0,-1.18745,2.99272,0.1,-0.01
304.21,-0.257922,0.0313174,0,-1.18366,3.00657,0.1,-0.01
304.077,-0.265203,0.0310057,0,-1.17963,3.02048,0.1,-0.01
303.953,-0.272404,0.0306777,0,-1.17537,3.03446,0.1,-0.01
303.836,-0.279517,0.0303324,0,-1.17085,3.0485,0.1,-0.01
303.726,-0.286539,0.0299688,0,-1.16608,3.06261,0.1,-0.01
303.624,-0.293463,0.0295859,0,-1.16104,3.07678,0.1,-0.01
303.528,-0.300284,0.0291824,0,-1.15573,3.09102,0.1,-0.01
303.437,-0.306993,0.0287574,0,-1.15013,3.10532,0.1,-0.01
303.353,-0.313586,0.0283096,0,-1.14424,3.1197,0.1,-0.01
303.274,-0.320054,0.0278378,0,-1.13805,3.13414,0.1,-0.01
303.199,-0.32639,0.0273409,0,-1.13155,3.14864,0.1,-0.01
303.129,-0.332587,0.0268174,0,-1.12474,3.16322,0.1,-0.01
303.064,-0.338635,0.0262661,0,-1.11759,3.17786,0.1,-0.01
303.002,-0.344526,0.0256858,0,-1.11011,3.19257,0.1,-0.01
302.944,-0.350252,0.0250749,0,-1.10228,3.20735,0.1,-0.01
302.89,-0.355802,0.0244323,0,-1.0941,3.22219,0.1,-0.01
302.838,-0.361167,0.0237563,0,-1.08556,3.23711,0.1,-0.01
302.789,-0.366337,0.0230458,0,-1.07665,3.2521,0.1,-0.01
302.743,-0.3713,0.0222992,0,-1.06735,3.26715,0.1,-0.01
302.699,-0.376046,0.0215152,0,-1.05767,3.28228,0.1,-0.01
302.657,-0.380563,0.0206924,0,-1.04759,3.29748,0.1,-0.01
302.617,-0.384839,0.0198294,0,-1.0371,3.31274,0.1,-0.01
302.58,-0.388863,0.0189249,0,-1.0262,3.32808,0.1,-0.01
302.543,-0.39262,0.0179777,0,-1.01488,3.34349,0.1,-0.01
302.508,-0.396099,0.0169866,0,-1.00313,3.35898,0.1,-0.01
302.475,-0.399285,0.0159505,0,-0.990943,3.37453,0.1,-0.01
302.443,-0.402166,0.0148683,0,-0.978316,3.39016,0.1,-0.01
302.412,-0.404726,0.0137392,0,-0.965241,3.40586,0.1,-0.01
302.382,-0.406953,0.0125623,0,-0.951714,3.42163,0.1,-0.01
302.352,-0.40883,0.0113371,0,-0.937729,3.43748,0.1,-0.01
302.324,-0.410345,0.010063,0,-0.923282,3.4534,0.1,-0.01
302.297,-0.411482,0.00873973,0,-0.908372,3.46939,0.1,-0.01
302.27,-0.412226,0.00736723,0,-0.892994,3.48546,0.1,-0.01
302.243,-0.412563,0.00594558,0,-0.877148,3.50161,0.1,-0.01
302.218,-0.412478,0.00447513,0,-0.860835,3.51783,0.1,-0.01
302.193,-0.411956,0.00295644,0,-0.844055,3.53412,0.1,-0.01
302.168,-0.410983,0.00139035,0,-0.82681,3.55049,0.1,-0.01
302.144,-0.409544,-0.000222025,0,-0.809105,3.56694,0.1,-0.01
302.12,-0.407627,-0.00187928,0,-0.790944,3.58347,0.1,-0.01
302.096,-0.405216,-0.00357973,0,-0.772335,3.60007,0.1,-0.01
302.073,-0.402301,-0.00532136,0,-0.753284,3.61675,0.1,-0.01
302.05,-0.398867,-0.00710185,0,-0.733804,3.6335,0.1,-0.01
302.028,-0.394904,-0.00891856,0,-0.713904,3.65034,0.1,-0.01
311.015,-0.0706289,0.0378767,0,-1.22579,2.67901,0.11,-0.01
310.606,-0.0784299,0.0387283,0,-1.22567,2.6914,0.11,-0.01
310.206,-0.0863919,0.0394021,0,-1.22545,2.70384,0.11,-0.01
309.817,-0.0944857,0.03992,0,-1.22512,2.71634,0.11,-0.01
309.438,-0.102685,0.0403025,0,-1.22469,2.72889,0.11,-0.01
309.07,-0.110966,0.0405692,0,-1.22415,2.74151,0.11,-0.01
308.713,-0.119309,0.0407375,0,-1.22349,2.75419,0.11,-0.01
308.368,-0.127696,0.0408232,0,-1.22272,2.76692,0.11,-0.01
308.034,-0.13611,0.04084,0,-1.22183,2.77972,0.11,-0.01
307.713,-0.144538,0.0407997,0,-1.22082,2.79257,0.11,-0.01
307.405,-0.152968,0.0407125,0,-1.21968,2.80548,0.11,-0.01
307.109,-0.16139,0.0405866,0,-1.21842,2.81846,0.11,-0.01
306.825,-0.169795,0.0404287,0,-1.21701,2.83149,0.11,-0.01
306.553,-0.178174,0.0402442,0,-1.21546,2.84459,0.11,-0.01
306.295,-0.186522,0.0400373,0,-1.21377,2.85774,0.11,-0.01
306.048,-0.194831,0.0398111,0,-1.21192,2.87096,0.11,-0.01
305.813,-0.203096,0.0395679,0,-1.20991,2.88424,0.11,-0.01
305.591,-0.211311,0.0393091,0,-1.20774,2.89758,0.11,-0.01
305.38,-0.219473,0.0390356,0,-1.20539,2.91098,0.11,-0.01
305.18,-0.227575,0.038748,0,-1.20286,2.92445,0.11,-0.01
304.991,-0.235613,0.0384461,0,-1.20015,2.93798,0.11,-0.01
304.813,-0.243584,0.0381298,0,-1.19724,2.95157,0.11,-0.01
304.645,-0.251481,0.0377986,0,-1.19413,2.96522,0.11,-0.01
304.487,-0.2593,0.0374518,0,-1.19081,2.97894,0.11,-0.01
304.338,-0.267036,0.0370885,0,-1.18727,2.99272,0.11,-0.01
304.198,-0.274685,0.0367079,0,-1.1835,3.00657,0.11,-0.01
304.067,-0.282241,0.0363089,0,-1.17951,3.02048,0.11,-0.01
303.944,-0.289699,0.0358905,0,-1.17527,3.03446,0.11,-0.01
303.828,-0.297052,0.0354515,0,-1.17079,3.0485,0.11,-0.01
303.72,-0.304295,0.0349908,0,-1.16604,3.06261,0.11,-0.01
303.619,-0.311422,0.0345071,0,-1.16103,3.07678,0.11,-0.01
303.523,-0.318426,0.0339991,0,-1.15575,3.09102,0.11,-0.01
303.434,-0.325299,0.0334656,0,-1.15018,3.10532,0.11,-0.01
303.351,-0.332035,0.0329052,0,-1.14433,3.1197,0.11,-0.01
303.273,-0.338627,0.0323166,0,-1.13817,3.13414,0.11,-0.01
303.199,-0.345065,0.0316982,0,-1.1317,3.14864,0.11,-0.01
303.13,-0.351342,0.0310486,0,-1.12492,3.16322,0.11,-0.01
303.066,-0.35745,0.0303664,0,-1.11781,3.17786,0.11,-0.01
303.005,-0.363378,0.02965,0,-1.11036,3.19257,0.11,-0.01
302.947,-0.369117,0.0288979,0,-1.10257,3.20735,0.11,-0.01
302.893,-0.374657,0.0281085,0,-1.09443,3.22219,0.11,-0.01
302.842,-0.379989,0.0272802,0,-1.08592,3.23711,0.11,-0.01
302.794,-0.385101,0.0264114,0,-1.07705,3.2521,0.11,-0.01
302.748,-0.389981,0.0255006,0,-1.06779,3.26715,0.11,-0.01
302.705,-0.39462,0.0245462,0,-1.05815,3.28228,0.11,-0.01
302.663,-0.399003,0.0235466,0,-1.0481,3.29748,0.11,-0.01
302.624,-0.40312,0.0225004,0,-1.03766,3.31274,0.11,-0.01
302.586,-0.406958,0.021406,0,-1.0268,3.32808,0.11,-0.01
302.55,-0.410502,0.0202621,0,-1.01552,3.34349,0.11,-0.01
302.515,-0.413741,0.0190675,0,-1.00381,3.35898,0.11,-0.01
302.482,-0.41666,0.0178208,0,-0.991668,3.37453,0.11,-0.01
302.45,-0.419245,0.0165211,0,-0.979084,3.39016,0.11,-0.01
302.419,-0.421482,0.0151673,0,-0.966052,3.40586,0.11,-0.01
302.389,-0.423356,0.0137586,0,-0.952567,3.42163,0.11,-0.01
302.36,-0.424854,0.0122945,0,-0.938625,3.43748,0.11,-0.01
302.332,-0.42596,0.0107745,0,-0.924221,3.4534,0.11,-0.01
302.304,-0.426659,0.00919838,0,-0.909353,3.46939,0.11,-0.01
302.278,-0.426937,0.00756611,0,-0.894018,3.48546,0.11,-0.01
302.251,-0.426779,0.00587794,0,-0.878214,3.50161,0.11,-0.01
302.226,-0.42617,0.00413441,0,-0.861942,3.51783,0.11,-0.01
302.201,-0.425095,0.00233631,0,-0.845203,3.53412,0.11,-0.01
302.176,-0.423542,0.000484729,0,-0.827998,3.55049,0.11,-0.01
302.152,-0.421494,-0.0014189,0,-0.810332,3.56694,0.11,-0.01
302.128,-0.41894,-0.00337285,0,-0.792209,3.58347,0.11,-0.01
302.104,-0.415866,-0.00537501,0,-0.773636,3.60007,0.11,-0.01
302.081,-0.41226,-0.00742296,0,-0.754622,3.61675,0.11,-0.01
302.058,-0.408109,-0.00951389,0,-0.735175,3.6335,0.11,-0.01
302.035,-0.403404,-0.0116446,0,-0.715309,3.65034,0.11,-0.01
310.967,-0.0761691,0.0443147,0,-1.22549,2.67901,0.12,-0.01
310.559,-0.0844529,0.0452791,0,-1.22536,2.6914,0.12,-0.01
310.16,-0.0928956,0.0460395,0,-1.22513,2.70384,0.12,-0.01
309.772,-0.101467,0.0466203,0,-1.2248,2.71634,0.12,-0.01
309.394,-0.110139,0.0470449,0,-1.22436,2.72889,0.12,-0.01
309.027,-0.118888,0.0473353,0,-1.22381,2.74151,0.12,-0.01
308.671,-0.127693,0.0475114,0,-1.22316,2.75419,0.12,-0.01
308.327,-0.136534,0.047591,0,-1.22239,2.76692,0.12,-0.01
307.996,-0.145394,0.0475898,0,-1.22151,2.77972,0.12,-0.01
307.676,-0.15426,0.0475213,0,-1.22051,2.79257,0.12,-0.01
307.369,-0.163118,0.0473971,0,-1.21938,2.80548,0.12,-0.01
307.074,-0.171957,0.0472265,0,-1.21813,2.81846,0.12,-0.01
306.792,-0.180768,0.0470175,0,-1.21674,2.83149,0.12,-0.01
306.522,-0.189542,0.0467764,0,-1.21521,2.84459,0.12,-0.01
306.265,-0.198271,0.0465079,0,-1.21353,2.85774,0.12,-0.01
306.02,-0.206949,0.0462158,0,-1.2117,2.87096,0.12,-0.01
305.788,-0.215568,0.0459028,0,-1.20971,2.88424,0.12,-0.01
305.567,-0.224125,0.0455707,0,-1.20756,2.89758,0.12,-0.01
305.357,-0.232612,0.0452207,0,-1.20524,2.91098,0.12,-0.01
305.159,-0.241025,0.0448534,0,-1.20273,2.92445,0.12,-0.01
304.972,-0.249359,0.0444689,0,-1.20004,2.93798,0.12,-0.01
